subject_id,session_id,condition_label,task_label,network_label,source_block,target_block,n_timepoints,block_trace_mean,block_frobenius_mean,block_anisotropy_mean,c_sym_mean,c_rot_mean
sub-001,,rest,Rest,temporal,m,d,91,,0.9250614047050476,,0.7253694845719284,0.8314620914419045
sub-001,,rest,Rest,temporal,m,e,91,,0.6204460263252258,,0.5787424317906412,0.6673678164736608
sub-001,,rest,Rest,temporal,d,m,91,,1.1764636039733887,,0.7253694845719284,0.8314620914419045
sub-001,,rest,Rest,temporal,d,d,91,-0.11840587854385376,1.0709162950515747,205.66448964429705,,
sub-001,,rest,Rest,temporal,d,e,91,,0.7561800479888916,,0.6096676097492154,0.6423006911626022
sub-001,,rest,Rest,temporal,e,m,91,,1.0178442001342773,,0.5787424317906412,0.6673678164736608
sub-001,,rest,Rest,temporal,e,d,91,,0.882837176322937,,0.6096676097492154,0.6423006911626022
sub-001,,rest,Rest,temporal,e,e,91,0.11846112459897995,0.762350857257843,19.699378967285156,,
sub-002,,rest,Rest,frontal,m,m,90,0.6885597705841064,2.656691789627075,515.3431663946672,,
sub-002,,rest,Rest,frontal,m,d,90,,2.8337724208831787,,1.5386296544562688,1.5459518642588095
sub-002,,rest,Rest,frontal,m,e,90,,1.924082636833191,,1.2076782993972301,1.23190550878644
sub-002,,rest,Rest,frontal,d,m,90,,0.9453102350234985,,1.5386296544562688,1.5459518642588095
sub-002,,rest,Rest,frontal,d,d,90,-0.09170196205377579,1.0876083374023438,133.7370284795761,,
sub-002,,rest,Rest,frontal,d,e,90,,0.563763439655304,,0.6388153227215464,0.6503289744935252
sub-002,,rest,Rest,frontal,e,m,90,,1.117180585861206,,1.2076782993972301,1.23190550878644
sub-002,,rest,Rest,frontal,e,d,90,,1.0817441940307617,,0.6388153227215464,0.6503289744935252
